scope_id,chosen_policy,predicted_apc_cost_proxy,predicted_pat_cost_proxy,predicted_waferagent_cost_proxy,opportunity_score,reason,baseline,arrival_rate_jobs_per_s,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job
sha256:e0f060bb4ba8c62597fd18be80d775603cf10b37c580829272d7c69f1a50c7c7,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:d57e1984a7a439640ba0d31aef39e09543b56cc09c74a1f9d94c136fd5796028,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:15c3edc355a7745e86a821855e28d83b0b9abbbd805e1f334840b07af02a235b,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:bf864a936afafeb04d4d5c9723fea56a8f1df9764c294e05db2d3c34a7b69064,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:bc32c018f4ea12ad0b66fc55c5663938f881ed141c4b5e55f58af0cfc181e44b,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:3f328e901acca4fa8f859d40b27d7d4147fd98c233685a93b1c0a33757b9ea04,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:9320932a369596833c3caf792186277e83455da68ce610ad326f1faa7c76026b,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:9739c0b0390ea7ff5a5bab190c923c5f8e7c1b76f33e20c55c020e23b4f32e8a,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:569a142845bc599f907919eac3e6c3745d407ab3a04bfb0bada2897b24d0d857,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:bf4c131e38de6920996f626c5a74620ba352d25d5ff1161377bf53797b3725b5,apc_like,0.0,0.0,-13397.07796352,13397.07796352,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,32,16
sha256:2e0884e7d7e71f084e7f691018f40bb916322a2cafb17d2e922ac9ac7bd56942,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:8069bef1e23f587f0fca9b704d077b83fd5651243e8243126e88c315cb8c4543,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:873ab7acb2e6f152280fbf68b23604d397b6ca1d622abba6724edabca01ed624,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:f8e5a0a876ff006137540df8a347d8c8a6e9e3b501630f753019edee4fcd46e4,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:3967c7ab4b58722039b15d82d76b56e2031b61c0e50ae1bbc39814c7925a5279,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:ff5db671b2c06a5853829943a434369709dac3d374aa48a16b5ee3c7a1176d99,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:a0dee3be33064df1077783384ebb0abaebfe3bf2bc52ccfd4795a0e9dc3dae5f,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:52b71475eeb530a16b3b461d69f35279b98dc32bb9c7b09540a9e6fe7e1b2466,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:dde0563e92ef94bc62cb604f2b11d64cea275e7a21b0d459c36c088dac678d9f,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:542fc4f51c2890a9e30cfa2598fb9048b8b2e29d79e49653fa90c6da661b7b43,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:de17c7a525dc30a4e32d2e5d1f22bcc1b00e328d46f3bab357b32ee4f11d33ba,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:17515618b9a51e81e6b11b818aab335ed3b2db51c95726b1f3344628464d71bb,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:1aad9ecaf49a1d25d36ad975c0c6b586860d712091d81c7555503cfea623b4e7,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:847343532fe3b27037f6e7ca95e2d08c841d4c83fa7cea0409eecff90b527f66,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:daf20d964eadd271253687171bae1487930bf124409da88add24c5044f5c1743,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:2694bec1acccbbefad3b51f9fa728cf91dd08f8ae4ae29776b049e6973d077ae,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:66e5830096d3ac4c78f326cbdfbce76c4d944f536553c34546d85187fa47b174,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:3fe124929959bc2f39db76912c1409abc1bb5d252bed6052470ed1f9ebe1dc8b,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:48c03078960eda82712215b16c152360b3af7363ecd621a38c200cf33dd8fcff,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:b60861b32190c862ae2cbc8a2eec555c116108ce442de0b78b40e6a7141c57cb,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:e0f060bb4ba8c62597fd18be80d775603cf10b37c580829272d7c69f1a50c7c7,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:d57e1984a7a439640ba0d31aef39e09543b56cc09c74a1f9d94c136fd5796028,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:15c3edc355a7745e86a821855e28d83b0b9abbbd805e1f334840b07af02a235b,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:bf864a936afafeb04d4d5c9723fea56a8f1df9764c294e05db2d3c34a7b69064,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:bc32c018f4ea12ad0b66fc55c5663938f881ed141c4b5e55f58af0cfc181e44b,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:3f328e901acca4fa8f859d40b27d7d4147fd98c233685a93b1c0a33757b9ea04,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:9320932a369596833c3caf792186277e83455da68ce610ad326f1faa7c76026b,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:9739c0b0390ea7ff5a5bab190c923c5f8e7c1b76f33e20c55c020e23b4f32e8a,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:569a142845bc599f907919eac3e6c3745d407ab3a04bfb0bada2897b24d0d857,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:bf4c131e38de6920996f626c5a74620ba352d25d5ff1161377bf53797b3725b5,waferagent_latency_safe,0.0,0.0,-12644.156219424,12644.156219424,positive_latency_safe_opportunity,waferagent_adaptive,2.0,1,8192,128,512,2
sha256:2e0884e7d7e71f084e7f691018f40bb916322a2cafb17d2e922ac9ac7bd56942,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:8069bef1e23f587f0fca9b704d077b83fd5651243e8243126e88c315cb8c4543,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:873ab7acb2e6f152280fbf68b23604d397b6ca1d622abba6724edabca01ed624,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:f8e5a0a876ff006137540df8a347d8c8a6e9e3b501630f753019edee4fcd46e4,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:3967c7ab4b58722039b15d82d76b56e2031b61c0e50ae1bbc39814c7925a5279,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:ff5db671b2c06a5853829943a434369709dac3d374aa48a16b5ee3c7a1176d99,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:a0dee3be33064df1077783384ebb0abaebfe3bf2bc52ccfd4795a0e9dc3dae5f,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:52b71475eeb530a16b3b461d69f35279b98dc32bb9c7b09540a9e6fe7e1b2466,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:dde0563e92ef94bc62cb604f2b11d64cea275e7a21b0d459c36c088dac678d9f,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:542fc4f51c2890a9e30cfa2598fb9048b8b2e29d79e49653fa90c6da661b7b43,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:de17c7a525dc30a4e32d2e5d1f22bcc1b00e328d46f3bab357b32ee4f11d33ba,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:17515618b9a51e81e6b11b818aab335ed3b2db51c95726b1f3344628464d71bb,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:1aad9ecaf49a1d25d36ad975c0c6b586860d712091d81c7555503cfea623b4e7,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:847343532fe3b27037f6e7ca95e2d08c841d4c83fa7cea0409eecff90b527f66,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:daf20d964eadd271253687171bae1487930bf124409da88add24c5044f5c1743,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:2694bec1acccbbefad3b51f9fa728cf91dd08f8ae4ae29776b049e6973d077ae,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:66e5830096d3ac4c78f326cbdfbce76c4d944f536553c34546d85187fa47b174,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:3fe124929959bc2f39db76912c1409abc1bb5d252bed6052470ed1f9ebe1dc8b,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:48c03078960eda82712215b16c152360b3af7363ecd621a38c200cf33dd8fcff,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:b60861b32190c862ae2cbc8a2eec555c116108ce442de0b78b40e6a7141c57cb,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:e0f060bb4ba8c62597fd18be80d775603cf10b37c580829272d7c69f1a50c7c7,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:d57e1984a7a439640ba0d31aef39e09543b56cc09c74a1f9d94c136fd5796028,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:15c3edc355a7745e86a821855e28d83b0b9abbbd805e1f334840b07af02a235b,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:bf864a936afafeb04d4d5c9723fea56a8f1df9764c294e05db2d3c34a7b69064,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:bc32c018f4ea12ad0b66fc55c5663938f881ed141c4b5e55f58af0cfc181e44b,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:3f328e901acca4fa8f859d40b27d7d4147fd98c233685a93b1c0a33757b9ea04,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:9320932a369596833c3caf792186277e83455da68ce610ad326f1faa7c76026b,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:9739c0b0390ea7ff5a5bab190c923c5f8e7c1b76f33e20c55c020e23b4f32e8a,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:569a142845bc599f907919eac3e6c3745d407ab3a04bfb0bada2897b24d0d857,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:bf4c131e38de6920996f626c5a74620ba352d25d5ff1161377bf53797b3725b5,waferagent_latency_safe,0.0,0.0,-12643.543719424,12643.543719424,positive_latency_safe_opportunity,waferagent_adaptive,16.0,1,8192,128,512,2
sha256:2e0884e7d7e71f084e7f691018f40bb916322a2cafb17d2e922ac9ac7bd56942,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:8069bef1e23f587f0fca9b704d077b83fd5651243e8243126e88c315cb8c4543,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:873ab7acb2e6f152280fbf68b23604d397b6ca1d622abba6724edabca01ed624,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:f8e5a0a876ff006137540df8a347d8c8a6e9e3b501630f753019edee4fcd46e4,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:3967c7ab4b58722039b15d82d76b56e2031b61c0e50ae1bbc39814c7925a5279,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:ff5db671b2c06a5853829943a434369709dac3d374aa48a16b5ee3c7a1176d99,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:a0dee3be33064df1077783384ebb0abaebfe3bf2bc52ccfd4795a0e9dc3dae5f,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:52b71475eeb530a16b3b461d69f35279b98dc32bb9c7b09540a9e6fe7e1b2466,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:dde0563e92ef94bc62cb604f2b11d64cea275e7a21b0d459c36c088dac678d9f,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:542fc4f51c2890a9e30cfa2598fb9048b8b2e29d79e49653fa90c6da661b7b43,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:de17c7a525dc30a4e32d2e5d1f22bcc1b00e328d46f3bab357b32ee4f11d33ba,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:17515618b9a51e81e6b11b818aab335ed3b2db51c95726b1f3344628464d71bb,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:1aad9ecaf49a1d25d36ad975c0c6b586860d712091d81c7555503cfea623b4e7,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:847343532fe3b27037f6e7ca95e2d08c841d4c83fa7cea0409eecff90b527f66,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:daf20d964eadd271253687171bae1487930bf124409da88add24c5044f5c1743,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:2694bec1acccbbefad3b51f9fa728cf91dd08f8ae4ae29776b049e6973d077ae,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:66e5830096d3ac4c78f326cbdfbce76c4d944f536553c34546d85187fa47b174,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:3fe124929959bc2f39db76912c1409abc1bb5d252bed6052470ed1f9ebe1dc8b,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:48c03078960eda82712215b16c152360b3af7363ecd621a38c200cf33dd8fcff,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:b60861b32190c862ae2cbc8a2eec555c116108ce442de0b78b40e6a7141c57cb,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:e0f060bb4ba8c62597fd18be80d775603cf10b37c580829272d7c69f1a50c7c7,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:d57e1984a7a439640ba0d31aef39e09543b56cc09c74a1f9d94c136fd5796028,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:15c3edc355a7745e86a821855e28d83b0b9abbbd805e1f334840b07af02a235b,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:bf864a936afafeb04d4d5c9723fea56a8f1df9764c294e05db2d3c34a7b69064,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:bc32c018f4ea12ad0b66fc55c5663938f881ed141c4b5e55f58af0cfc181e44b,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:3f328e901acca4fa8f859d40b27d7d4147fd98c233685a93b1c0a33757b9ea04,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:9320932a369596833c3caf792186277e83455da68ce610ad326f1faa7c76026b,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:9739c0b0390ea7ff5a5bab190c923c5f8e7c1b76f33e20c55c020e23b4f32e8a,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:569a142845bc599f907919eac3e6c3745d407ab3a04bfb0bada2897b24d0d857,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:bf4c131e38de6920996f626c5a74620ba352d25d5ff1161377bf53797b3725b5,apc_like,0.0,0.0,-214403.38491631998,214403.38491631998,high_queue_and_sram_risk,waferagent_adaptive,2.0,1,8192,128,512,16
sha256:2e0884e7d7e71f084e7f691018f40bb916322a2cafb17d2e922ac9ac7bd56942,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:8069bef1e23f587f0fca9b704d077b83fd5651243e8243126e88c315cb8c4543,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:873ab7acb2e6f152280fbf68b23604d397b6ca1d622abba6724edabca01ed624,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:f8e5a0a876ff006137540df8a347d8c8a6e9e3b501630f753019edee4fcd46e4,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:3967c7ab4b58722039b15d82d76b56e2031b61c0e50ae1bbc39814c7925a5279,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:ff5db671b2c06a5853829943a434369709dac3d374aa48a16b5ee3c7a1176d99,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:a0dee3be33064df1077783384ebb0abaebfe3bf2bc52ccfd4795a0e9dc3dae5f,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:52b71475eeb530a16b3b461d69f35279b98dc32bb9c7b09540a9e6fe7e1b2466,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:dde0563e92ef94bc62cb604f2b11d64cea275e7a21b0d459c36c088dac678d9f,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:542fc4f51c2890a9e30cfa2598fb9048b8b2e29d79e49653fa90c6da661b7b43,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:de17c7a525dc30a4e32d2e5d1f22bcc1b00e328d46f3bab357b32ee4f11d33ba,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:17515618b9a51e81e6b11b818aab335ed3b2db51c95726b1f3344628464d71bb,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:1aad9ecaf49a1d25d36ad975c0c6b586860d712091d81c7555503cfea623b4e7,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:847343532fe3b27037f6e7ca95e2d08c841d4c83fa7cea0409eecff90b527f66,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:daf20d964eadd271253687171bae1487930bf124409da88add24c5044f5c1743,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:2694bec1acccbbefad3b51f9fa728cf91dd08f8ae4ae29776b049e6973d077ae,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:66e5830096d3ac4c78f326cbdfbce76c4d944f536553c34546d85187fa47b174,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:3fe124929959bc2f39db76912c1409abc1bb5d252bed6052470ed1f9ebe1dc8b,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
sha256:48c03078960eda82712215b16c152360b3af7363ecd621a38c200cf33dd8fcff,apc_like,0.0,0.0,-214401.54741631998,214401.54741631998,high_queue_and_sram_risk,waferagent_adaptive,16.0,1,8192,128,512,16
